ENDO,MICRO,HAPI,negCTRL,posCTRL,dose_ug,fluorescence
FALSE,TRUE,FALSE,FALSE,FALSE,1,1706
FALSE,TRUE,FALSE,FALSE,FALSE,1,1742
FALSE,TRUE,FALSE,FALSE,FALSE,1,1627
FALSE,TRUE,FALSE,FALSE,FALSE,1,1068
FALSE,TRUE,FALSE,FALSE,FALSE,1,1586
FALSE,TRUE,FALSE,FALSE,FALSE,1,1786
FALSE,TRUE,FALSE,FALSE,FALSE,1,2585
FALSE,TRUE,FALSE,FALSE,FALSE,1,2862
FALSE,TRUE,FALSE,FALSE,FALSE,1,1693
FALSE,TRUE,FALSE,FALSE,FALSE,1,1552
FALSE,TRUE,FALSE,FALSE,FALSE,1,1375
FALSE,TRUE,FALSE,FALSE,FALSE,1,1232
FALSE,TRUE,FALSE,FALSE,FALSE,1,1444
FALSE,TRUE,FALSE,FALSE,FALSE,1,1385
FALSE,TRUE,FALSE,FALSE,FALSE,1,1215
FALSE,TRUE,FALSE,FALSE,FALSE,1,1144
FALSE,TRUE,FALSE,FALSE,FALSE,20,1415
FALSE,TRUE,FALSE,FALSE,FALSE,20,1912
FALSE,TRUE,FALSE,FALSE,FALSE,20,1848
FALSE,TRUE,FALSE,FALSE,FALSE,20,1917
FALSE,TRUE,FALSE,FALSE,FALSE,20,1937
FALSE,TRUE,FALSE,FALSE,FALSE,20,1838
FALSE,TRUE,FALSE,FALSE,FALSE,20,1763
FALSE,TRUE,FALSE,FALSE,FALSE,20,1613
FALSE,TRUE,FALSE,FALSE,FALSE,20,2064
FALSE,TRUE,FALSE,FALSE,FALSE,20,2046
FALSE,TRUE,FALSE,FALSE,FALSE,20,2058
FALSE,TRUE,FALSE,FALSE,FALSE,20,1775
FALSE,TRUE,FALSE,FALSE,FALSE,20,1762
FALSE,TRUE,FALSE,FALSE,FALSE,20,2019
FALSE,TRUE,FALSE,FALSE,FALSE,20,1856
FALSE,TRUE,FALSE,FALSE,FALSE,20,2057
FALSE,TRUE,FALSE,FALSE,FALSE,20,1683
FALSE,TRUE,FALSE,FALSE,FALSE,20,1585
FALSE,TRUE,FALSE,FALSE,FALSE,20,1768
FALSE,TRUE,FALSE,FALSE,FALSE,20,1801
FALSE,TRUE,FALSE,FALSE,FALSE,20,1792
FALSE,TRUE,FALSE,FALSE,FALSE,20,1661
FALSE,TRUE,FALSE,FALSE,FALSE,20,1970
FALSE,TRUE,FALSE,FALSE,FALSE,20,1697
FALSE,TRUE,FALSE,FALSE,FALSE,20,1644
FALSE,TRUE,FALSE,FALSE,FALSE,20,1735
FALSE,TRUE,FALSE,FALSE,FALSE,20,1645
FALSE,TRUE,FALSE,FALSE,FALSE,20,1724
FALSE,TRUE,FALSE,FALSE,FALSE,20,1679
FALSE,TRUE,FALSE,FALSE,FALSE,20,1709
FALSE,TRUE,FALSE,FALSE,FALSE,20,1612
FALSE,TRUE,FALSE,FALSE,FALSE,20,1808
FALSE,TRUE,FALSE,FALSE,FALSE,20,2180
FALSE,TRUE,FALSE,FALSE,FALSE,20,2078
FALSE,TRUE,FALSE,FALSE,FALSE,20,1558
FALSE,TRUE,FALSE,FALSE,FALSE,20,1843
FALSE,TRUE,FALSE,FALSE,FALSE,20,1872
FALSE,TRUE,FALSE,FALSE,FALSE,20,6188
FALSE,TRUE,FALSE,FALSE,FALSE,20,1828
FALSE,TRUE,FALSE,FALSE,FALSE,20,1343
FALSE,TRUE,FALSE,FALSE,FALSE,20,1808
FALSE,TRUE,FALSE,FALSE,FALSE,20,1855
FALSE,TRUE,FALSE,FALSE,FALSE,20,1864
FALSE,TRUE,FALSE,FALSE,FALSE,20,1617
FALSE,TRUE,FALSE,FALSE,FALSE,20,1776
FALSE,TRUE,FALSE,FALSE,FALSE,20,1744
FALSE,TRUE,FALSE,FALSE,FALSE,20,1712
FALSE,TRUE,FALSE,FALSE,FALSE,20,1726
